ID,Url,original_text,gpt-4.1-mini_stance,Date,Topic
64094,http://twitter.com/MischiefAnglo/statuses/1866874383538761918,"In retrospect, the CEO of UnitedHealthCare was not paid enough.",1,12/11/2024 15:55,2
64707,http://twitter.com/Lawrenc28999301/statuses/1866849477828522189,Look stupid no matter what hs beef was with UNITED HEALTHCARE it's no justification for shooting a man in the #BACK & this punk Luigi Mangione family probably has more money than the CEO BRIAN THOMPSON he cowardly killed & certainly more money than you DUMMIES who glorify him!,1,12/11/2024 14:16,13
65504,http://twitter.com/Strookyy/statuses/1866798290563633238,YALL ARE NOT READY FOR THE UNITEDHEALTHCARE WARSHIP,1,12/11/2024 10:52,0
65619,http://twitter.com/BVLLGARIAN/statuses/1866785536326726137,Brian Thompson was a hero,1,12/11/2024 10:02,4
65952,http://twitter.com/ValyrianSteel01/statuses/1866748911400128804,He jealous because he doesn’t protect the people like Luigi did,1,12/11/2024 7:36,1
65991,http://twitter.com/Politicainforum/statuses/1866745104301691149,"When a #hero comes along! #Healthcare in #America #LuigiMangione 💪🏻👍🏻🙌
#BrianThompson #UnitedHealthcare",1,12/11/2024 7:21,16
66933,http://twitter.com/Savi3ur/statuses/1866689187128447310,Can't believe he tried to assasinate the UnitedHealthCare CEO... this is why we need to protect our local CEOs more!,1,12/11/2024 3:39,9
67162,http://twitter.com/Cincinnatus56/statuses/1866679404992291264,"In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. 

If that means that the majority of Americans are giant morons then I’m happy to say it.",1,12/11/2024 3:00,6
67317,http://twitter.com/ConstiRepublic/statuses/1866673370877624496,"Tonight I joined  on NEWSMAX to discuss the disgraceful behavior of many on the left celebrating the murder of a 50 year old father of 2,  CEO Brian Thompson",1,12/11/2024 2:36,10
67631,http://twitter.com/louaylorrie/statuses/1866661533008199898,"im sorry but all these are so stupid, like what are you trying to prove? if anything, this just proves that NO ONE is safe from an unfair and disgusting system such as the health industry, you’re just making me angrier and more supportive of him 🤷🏻‍♀️",1,12/11/2024 1:49,18
67703,http://twitter.com/BerserkProdigy/statuses/1866659537807184326,"(Fuck winter, fuck daylight savings- you’re gonna pull through and the insurance will take care of it cause if not. Can pull a luigi.)",1,12/11/2024 1:41,1
67848,http://twitter.com/Keno7269/statuses/1866654334764634206,"“THE WAY THE LEFT IS FANTASIZING OVER THE DEATH OF ANOTHER HUMAN BEING IS JUST SICK!”  and the hosts of  discuss the liberal support of the murderer of UnitedHealthCare’s CEO. ""The left seems to be on the other side of right and wrong.”",1,12/11/2024 1:20,5
68176,http://twitter.com/KennethShoretx/statuses/1866642931664224612,It was completely seemless. They just took care of it. There was never any issues of coverage. It was just no add'l stress at a very emotional time for us. I am very greatful to #UnitedHealthcare,1,12/11/2024 0:35,2
68290,http://twitter.com/juliawww/statuses/1866639766139060628,Funny to come across my old tweet to #UnitedHealthcare - and former CEO Andrew Witty.. and the tweet got results,1,12/11/2024 0:22,2
68494,http://twitter.com/iPrizmos/statuses/1866632836230316189,"My mom has cancer and UnitedHealthcare paid about 1.8 million dollars of her hospital bills. The chemo, medicine, surgeries, etc were all paid for. So tell me, did you have a personal experience or are you just going off of what you see on the internet?",1,12/10/2024 23:55,2
69052,http://twitter.com/epiphanist1248/statuses/1866615828734525595,Luigi Mangione never denied my insurance claims,1,12/10/2024 22:47,8
69102,http://twitter.com/ElephantOpin/statuses/1866614525597712546,"Firstly, Brian Thompson was not a Government leader. 

Secondly, denied claims are not denied care.

You are insane.",1,12/10/2024 22:42,10
69801,http://twitter.com/SOULLESSAUTOMO/statuses/1866598344635879605,"HE WAS….
HE WAS BASED?!??!?",1,12/10/2024 21:38,13
70769,http://twitter.com/ahughes957/statuses/1866577123168883006,"The disgraceful posts I've seen denegrating the heroic actions of Luigi Mangione against corporate evil last week are repulsive and indicate the absence of even a modicum of moral or ethical virtue. If only we all had the same courage and dignity.
#LuigiMangione",1,12/10/2024 20:14,6
71180,http://twitter.com/noritar0/statuses/1866568796187791576,LUIGI MANGIONE AMONG US?? THE MAN THAT YOU ARE 😍😍,1,12/10/2024 19:40,3
71567,http://twitter.com/ntfn24/statuses/1866560458121154718,"She's as EVIL as the man who assassinated Brian Thompson. Not bad, EVIL. I've worked for 50 years in healthcare and she's just wrong about it. It's not perfect but it beats any other system in the world. Try getting care in Canada or France. You'll wait months.",1,12/10/2024 19:07,9
