Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
“THIS IS THE KIND OF SICK BEHAVIOR FROM THE LEFT THAT SHOULD MAKE EVERYONE’S SKIN CRAWL.”  blasts liberals for justifying the murder of UnitedHealthcare CEO! “You don’t go murder a person!”,1,1_obamacare_insurance_murderer_health,"['obamacare', 'insurance', 'murderer', 'health', 'demise', 'violence', 'death', 'kill', 'sue', 'shooter']","[""so ur saying it was OK for mangione to kill the United health care? It is NOT AN ACT OF VIOLENCE to be denied a claim for insurance. U r the BIGGEST IDIOT WE HV N Washington. It's NOT ok to kill someone over insurance. GROW UP & DEAL W LIFE. WHAT A FREAKING IMBECILE"", ""It's just sad to see so many people celebrating death of a person, just cos they've a personal grouse with the co. he worked for, claims've well defined rules, sue the co. ,DON'T celebrate a murder of a man doing his job, just cos it conflicts with your need #UnitedHealthcare"", 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']",obamacare - insurance - murderer - health - demise - violence - death - kill - sue - shooter,False,12/13/2024 2:46,12/13/2024 2:46
so ur saying it was OK for mangione to kill the United health care? It is NOT AN ACT OF VIOLENCE to be denied a claim for insurance. U r the BIGGEST IDIOT WE HV N Washington. It's NOT ok to kill someone over insurance. GROW UP & DEAL W LIFE. WHAT A FREAKING IMBECILE,1,1_obamacare_insurance_murderer_health,"['obamacare', 'insurance', 'murderer', 'health', 'demise', 'violence', 'death', 'kill', 'sue', 'shooter']","[""so ur saying it was OK for mangione to kill the United health care? It is NOT AN ACT OF VIOLENCE to be denied a claim for insurance. U r the BIGGEST IDIOT WE HV N Washington. It's NOT ok to kill someone over insurance. GROW UP & DEAL W LIFE. WHAT A FREAKING IMBECILE"", ""It's just sad to see so many people celebrating death of a person, just cos they've a personal grouse with the co. he worked for, claims've well defined rules, sue the co. ,DON'T celebrate a murder of a man doing his job, just cos it conflicts with your need #UnitedHealthcare"", 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']",obamacare - insurance - murderer - health - demise - violence - death - kill - sue - shooter,True,12/12/2024 22:16,12/12/2024 22:16
"Brian Thompson was an innocent person, you scumbag  
You should be ashamed of yourself.",2,2_murderer_killer_sympathizing_lorenz,"['murderer', 'killer', 'sympathizing', 'lorenz', 'deserved', 'sentiment', 'death', 'slayed', 'mindset', 'heartless']","['Taylor Lorenz is deranged. She\'s so quick to acknowledge joyful bliss is the slaying of a man with the hyperbolic justification ""...the tens of thousands of Americans that he murdered!”. \n\nBrian Thompson didn\'t murder anyone. \n\nTaylor Lorenz should be shunned.', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…', ""Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. More…""]",murderer - killer - sympathizing - lorenz - deserved - sentiment - death - slayed - mindset - heartless,False,12/12/2024 20:30,12/12/2024 20:30
LUIGI YOU GAVE US HOPE,0,0_messiah_killed_poor_much,"['messiah', 'killed', 'poor', 'much', 'percent', 'mushroom', 'lot', 'maybe', 'overlord', 'kingdom']","[""Brian is a tragic hero. His work and company make people live longer but if you're not a systems thinker you won't see it. \n\nBest guess the percent population that is celebrating and Luigi and hating on Brian? \n\nI have to imagine less than 5%? Sort of like direct overlap with the…"", ""He was there helping his fellow Americans. While Luigi on the other hand killed a man in cold blood. I see a lot of differences. To all of you saying that Kyle is a murderer go fuck yourself. Next time a person pulls a gun on you let's see how you act."", 'Luigi is an elitist, spoiled, rich kid who shot a husband & father in the back who grew up poor on a farm in Iowa & worked hard for his position & improved insurance access for customers.\n\nRittenhouse shot people attacking him in an effort to do him bodily harm\n\nLIBERAL MORAL ROT']",messiah - killed - poor - much - percent - mushroom - lot - maybe - overlord - kingdom,False,12/12/2024 20:20,12/12/2024 20:20
"he was a brave CEO who came from nothing and improved healthcare for all americans. and in this house Brian Thompson is a hero, end of story",4,4_healthcare_father_shareholders_newsmax,"['healthcare', 'father', 'shareholders', 'newsmax', 'sympathy', 'family', 'lobbied', 'medical', 'robber', 'husband']","['I’m my thoughts are with the entire family of . They’ve been in choice for health, dental, and vision for my entire adult life. They’ve been very good to me. Today’s deadly attack on Brian Thompson was likely targeted, media reports say. America’s healthcare is broken; people…', 'United Healthcare CEO Brian Thompson was a father, husband, and just 50 years old when he was murdered. He leaves behind his wife and young kids. Anyone celebrating his murder because of his chosen career path, is a truly terrible person.', 'First off, Brian Thompson was not some robber baron, he was a father and husband, he came from nothing, went to a state school, and started at UHC as a manager. It’s tough to go from manager to CEO but from all first hand accounts I’ve heard from people in the industry, he was a…']",healthcare - father - shareholders - newsmax - sympathy - family - lobbied - medical - robber - husband,False,12/12/2024 20:17,12/12/2024 20:17
Luigi took this thug off the street before he could harm anyone else,0,0_messiah_killed_poor_much,"['messiah', 'killed', 'poor', 'much', 'percent', 'mushroom', 'lot', 'maybe', 'overlord', 'kingdom']","[""Brian is a tragic hero. His work and company make people live longer but if you're not a systems thinker you won't see it. \n\nBest guess the percent population that is celebrating and Luigi and hating on Brian? \n\nI have to imagine less than 5%? Sort of like direct overlap with the…"", ""He was there helping his fellow Americans. While Luigi on the other hand killed a man in cold blood. I see a lot of differences. To all of you saying that Kyle is a murderer go fuck yourself. Next time a person pulls a gun on you let's see how you act."", 'Luigi is an elitist, spoiled, rich kid who shot a husband & father in the back who grew up poor on a farm in Iowa & worked hard for his position & improved insurance access for customers.\n\nRittenhouse shot people attacking him in an effort to do him bodily harm\n\nLIBERAL MORAL ROT']",messiah - killed - poor - much - percent - mushroom - lot - maybe - overlord - kingdom,False,12/12/2024 19:44,12/12/2024 19:44
"Over the last few days, I've been watching the Left and Left MSM celebrating Luigi Mangione murdering UnitedHealthcare’s CEO, Brian Thompson. It is disgusting. It's also not a surprise since the Left love celebrating violence.

There's something more going on with them…",12,12_socialist_healthcare_propagandist_progressives,"['socialist', 'healthcare', 'propagandist', 'progressives', 'murdering', 'martyr', 'violence', 'dogma', 'supporting', 'manifesto']","['A leftist with TDS tells the truth about single-payer. Get back on a plane to the States. And that socialist POS Mangione was not even a UH customer, what a surprise.', ""Over the last few days, I've been watching the Left and Left MSM celebrating Luigi Mangione murdering UnitedHealthcare’s CEO, Brian Thompson. It is disgusting. It's also not a surprise since the Left love celebrating violence.\n\nThere's something more going on with them…"", 'the Left should perhaps dial down the Luigi Mangione worship (HEAR ME OUT!) and just let the Right continue to stake out ""The Most Unpopular Take in America"" ie health insurance is great, no notes\nTim Pool, Matt Walsh, Libs of TikTok can\'t stop knob polishing the system - let em!']",socialist - healthcare - propagandist - progressives - murdering - martyr - violence - dogma - supporting - manifesto,True,12/12/2024 19:14,12/12/2024 19:14
congrats on your promotion to CEO of UnitedHealthcare snellszn! you sure got some big shoes to fill!,11,11_unitedhealth_healthcare_unitedagainstcorruption_support,"['unitedhealth', 'healthcare', 'unitedagainstcorruption', 'support', 'powertothepeople', 'protect', 'announce', 'hugs', 'creed', 'proud']","['Defend #UnitedHealthcare #healthcare #depose #deny #defend', 'Gear up like an assassin, but this time with healthcare on your side. 🗡️💊 Show off your stealthy style with the Assassin’s Creed UnitedHealthcare! Perfect for gamers and healthcare warriors alike. 🖤 Grab yours now! 👉', '💼 UnitedHealthcare Deny Defend Depose – because corporate strategies deserve a bold statement. Wear it loud, wear it proud! 🛒 Grab yours now 👉']",unitedhealth - healthcare - unitedagainstcorruption - support - powertothepeople - protect - announce - hugs - creed - proud,False,12/12/2024 19:10,12/12/2024 19:10
"LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare",5,5_killed_millionaire_sallow_ceos,"['killed', 'millionaire', 'sallow', 'ceos', 'courage', 'deserves', 'giant', 'lives', 'revolutionary', 'care']","[""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare"", 'Ur a pussy, ur glad an innocent unarmed man died simply because you dislike his legal practices, if you cant stand for the freedom of being able to walk on the street without being murdered, u dont stand for anything at all, luigi and all of you are anti society', 'Thompson safeguarded over 8,000,000 members. His company saved the lives of many. The Coward Luigi, who shot another man in his back, will rot having accomplished nothing. His skin will be sallow. He leaves neither care nor riches for his family. He is less than nothing.']",killed - millionaire - sallow - ceos - courage - deserves - giant - lives - revolutionary - care,True,12/12/2024 18:29,12/12/2024 18:29
Luigi the Patron Saint of Healthcare!,5,5_killed_millionaire_sallow_ceos,"['killed', 'millionaire', 'sallow', 'ceos', 'courage', 'deserves', 'giant', 'lives', 'revolutionary', 'care']","[""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare"", 'Ur a pussy, ur glad an innocent unarmed man died simply because you dislike his legal practices, if you cant stand for the freedom of being able to walk on the street without being murdered, u dont stand for anything at all, luigi and all of you are anti society', 'Thompson safeguarded over 8,000,000 members. His company saved the lives of many. The Coward Luigi, who shot another man in his back, will rot having accomplished nothing. His skin will be sallow. He leaves neither care nor riches for his family. He is less than nothing.']",killed - millionaire - sallow - ceos - courage - deserves - giant - lives - revolutionary - care,False,12/12/2024 17:28,12/12/2024 17:28
United Healthcare should pony up. It would help them with normal people AND troll the commies that think Luigi is Robin Hood.,13,13_insurance_healthcare_unitedhealthcareassassin_benefits,"['insurance', 'healthcare', 'unitedhealthcareassassin', 'benefits', 'luigimangione', 'health', 'surgery', 'copay', 'surgeon', 'claim']","['Then STFU and stay there. Your entire feed is about Luigi and American politics, how pathetic. Insurance gave my sister a $200k heart surgery for a $200 copay. Grow the fuck up and stop thinking you can just kill people to solve problems in a country you don’t even live in.', ""hi I am the partner with the messed up back\n- I am not Luigi nor going to pull a Luigi\n- I needed surgery from the ER so didn't get to pick my surgeon\n- my v good tech health insurance denied the claim $60k+ claim originally, but after four months of appeals + reviews, approved"", 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",insurance - healthcare - unitedhealthcareassassin - benefits - luigimangione - health - surgery - copay - surgeon - claim,False,12/12/2024 16:44,12/12/2024 16:44
"Under CEO Brian Thompson, UnitedHealthcare has expanded access to healthcare for millions, focusing on community health, affordability, and innovation. His leadership continues to drive positive change for underserved populations. #HealthcareForAll #CommunityImpact #Leadership",8,8_healthcareforall_insurance_health_billionaire,"['healthcareforall', 'insurance', 'health', 'billionaire', 'hospital', 'malpractice', 'revenues', 'medicine', 'surgeries', 'premiums']","['My mom has cancer and UnitedHealthcare paid about 1.8 million dollars of her hospital bills. The chemo, medicine, surgeries, etc were all paid for. So tell me, did you have a personal experience or are you just going off of what you see on the internet?', 'Crazy what the Loonies have pushed America to\n\nUnited health is \n- $500 B MC\n- $370 B revenues \n- Part of Dow 30\n- more importantly part of my core portfolio\n\n& they shot their CEO Dead today morning', 'Under CEO Brian Thompson, UnitedHealthcare has expanded access to healthcare for millions, focusing on community health, affordability, and innovation. His leadership continues to drive positive change for underserved populations. #HealthcareForAll #CommunityImpact #Leadership']",healthcareforall - insurance - health - billionaire - hospital - malpractice - revenues - medicine - surgeries - premiums,True,12/12/2024 15:53,12/12/2024 15:53
It's far more compassionate than denying someone healthcare to protect your profits. #UnitedHealthcare,11,11_unitedhealth_healthcare_unitedagainstcorruption_support,"['unitedhealth', 'healthcare', 'unitedagainstcorruption', 'support', 'powertothepeople', 'protect', 'announce', 'hugs', 'creed', 'proud']","['Defend #UnitedHealthcare #healthcare #depose #deny #defend', 'Gear up like an assassin, but this time with healthcare on your side. 🗡️💊 Show off your stealthy style with the Assassin’s Creed UnitedHealthcare! Perfect for gamers and healthcare warriors alike. 🖤 Grab yours now! 👉', '💼 UnitedHealthcare Deny Defend Depose – because corporate strategies deserve a bold statement. Wear it loud, wear it proud! 🛒 Grab yours now 👉']",unitedhealth - healthcare - unitedagainstcorruption - support - powertothepeople - protect - announce - hugs - creed - proud,False,12/12/2024 15:17,12/12/2024 15:17
Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!,9,9_murderer_healthcare_genocide_assassinated,"['murderer', 'healthcare', 'genocide', 'assassinated', 'socialism', 'activists', 'fakenews', 'capitalism', 'dehumanization', 'anti']","['DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a “hero.”\n\nThese same freaks are the ones who say genocide when countries go after terrorists.', 'This smugly smiling murderer is being defended by the Left as they claim the murder of Brian Thompson was the product of capitalism and the lack of socialized Healthcare in the United States. \n\nDisgusting\n\nJared Craig, VP\nVFAF, National Chapter', 'Beneath the horror of the murder of healthcare CEO Brian Thompson lies a virulent anti-capitalism. We look at our healthcare system, and the incredible value of capitalism.\n\nListening to ""Bloody Anti-Capitalism "" at']",murderer - healthcare - genocide - assassinated - socialism - activists - fakenews - capitalism - dehumanization - anti,False,12/12/2024 13:28,12/12/2024 13:28
"Brian Thompson never lobbied any politicians for those purposes, and you have no evidence that he did. It's all your own conjecture. He worked there for 20 years and climbed the corporate ladder to expose corruption. There is clear evidence of that.",4,4_healthcare_father_shareholders_newsmax,"['healthcare', 'father', 'shareholders', 'newsmax', 'sympathy', 'family', 'lobbied', 'medical', 'robber', 'husband']","['I’m my thoughts are with the entire family of . They’ve been in choice for health, dental, and vision for my entire adult life. They’ve been very good to me. Today’s deadly attack on Brian Thompson was likely targeted, media reports say. America’s healthcare is broken; people…', 'United Healthcare CEO Brian Thompson was a father, husband, and just 50 years old when he was murdered. He leaves behind his wife and young kids. Anyone celebrating his murder because of his chosen career path, is a truly terrible person.', 'First off, Brian Thompson was not some robber baron, he was a father and husband, he came from nothing, went to a state school, and started at UHC as a manager. It’s tough to go from manager to CEO but from all first hand accounts I’ve heard from people in the industry, he was a…']",healthcare - father - shareholders - newsmax - sympathy - family - lobbied - medical - robber - husband,False,12/12/2024 12:31,12/12/2024 12:31
"Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.",13,13_insurance_healthcare_unitedhealthcareassassin_benefits,"['insurance', 'healthcare', 'unitedhealthcareassassin', 'benefits', 'luigimangione', 'health', 'surgery', 'copay', 'surgeon', 'claim']","['Then STFU and stay there. Your entire feed is about Luigi and American politics, how pathetic. Insurance gave my sister a $200k heart surgery for a $200 copay. Grow the fuck up and stop thinking you can just kill people to solve problems in a country you don’t even live in.', ""hi I am the partner with the messed up back\n- I am not Luigi nor going to pull a Luigi\n- I needed surgery from the ER so didn't get to pick my surgeon\n- my v good tech health insurance denied the claim $60k+ claim originally, but after four months of appeals + reviews, approved"", 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",insurance - healthcare - unitedhealthcareassassin - benefits - luigimangione - health - surgery - copay - surgeon - claim,True,12/12/2024 7:24,12/12/2024 7:24
"Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…",2,2_murderer_killer_sympathizing_lorenz,"['murderer', 'killer', 'sympathizing', 'lorenz', 'deserved', 'sentiment', 'death', 'slayed', 'mindset', 'heartless']","['Taylor Lorenz is deranged. She\'s so quick to acknowledge joyful bliss is the slaying of a man with the hyperbolic justification ""...the tens of thousands of Americans that he murdered!”. \n\nBrian Thompson didn\'t murder anyone. \n\nTaylor Lorenz should be shunned.', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…', ""Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. More…""]",murderer - killer - sympathizing - lorenz - deserved - sentiment - death - slayed - mindset - heartless,True,12/12/2024 3:59,12/12/2024 3:59
"#GROK summary:

Piers Morgan loses it on air as Dem commentator says she has ZERO empathy for murdered #UnitedHealthcare CEO because 'healthcare system bad'. But what about empathy for the man, his family? 🤯 #PiersMorganUncensored #LuigiMangioni",1,1_obamacare_insurance_murderer_health,"['obamacare', 'insurance', 'murderer', 'health', 'demise', 'violence', 'death', 'kill', 'sue', 'shooter']","[""so ur saying it was OK for mangione to kill the United health care? It is NOT AN ACT OF VIOLENCE to be denied a claim for insurance. U r the BIGGEST IDIOT WE HV N Washington. It's NOT ok to kill someone over insurance. GROW UP & DEAL W LIFE. WHAT A FREAKING IMBECILE"", ""It's just sad to see so many people celebrating death of a person, just cos they've a personal grouse with the co. he worked for, claims've well defined rules, sue the co. ,DON'T celebrate a murder of a man doing his job, just cos it conflicts with your need #UnitedHealthcare"", 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']",obamacare - insurance - murderer - health - demise - violence - death - kill - sue - shooter,False,12/12/2024 3:04,12/12/2024 3:04
"Melissa Barrera standing up for what’s right again and again.
#UnitedHealthcare",3,3_unitedhealthcareinc_healthinsurance_unitedhealthgroupincorporated_healthcare,"['unitedhealthcareinc', 'healthinsurance', 'unitedhealthgroupincorporated', 'healthcare', 'medicare', 'insurance', 'hospitals', 'enrollment', 'enrolled', 'tricare']","['Thinking about health insurance? UnitedHealthcare (#UnitedHealthcareInc, #UnitedHealthGroupIncorporated) offers a wide range of plans. Compare options & find the best fit for your needs! Learn more: [link to website] #UnitedHealthcareInc,Unite', 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.', ""Looking for a Medicare plan that meets your needs and budget? I can help. I'm a licensed sales agent for UnitedHealthcare Medicare Advantage plans based in FL. Call me at 727-688-9125 , TTY 711.\n\nWe only have a fews days left of Open Enrollment. Contact me soon!""]",unitedhealthcareinc - healthinsurance - unitedhealthgroupincorporated - healthcare - medicare - insurance - hospitals - enrollment - enrolled - tricare,False,12/12/2024 1:28,12/12/2024 1:28
"Won’t delete this.

Brian Thompson, UHC CEO, was a winner. Everyone has a death. His family will live in wealth centuries after his.

Can’t say the same of socialist vermin who lose their healthcare 😢.

They’re losers whose deaths will cleanse the earth of their filthy presence.",7,7_unitedhealth_ceos_insurance_healthcare,"['unitedhealth', 'ceos', 'insurance', 'healthcare', 'insured', 'deaths', 'health', 'providers', 'tragic', 'company']","[""The sheer lunacy from CNN guest Neill Franklin claiming UnitedHealthcare CEO Brian Thompson might have orchestrated his own murder for 'insurance purposes' is a new low for media sensationalism. This baseless conspiracy theory not only insults the memory of Thompson but also…"", 'As America shut down in March 2020, and federal officials struggled to get $$ to desperate health providers, Brian Thompson said UnitedHealth could do it asap — and they did.\n\nThe $135 billion fund helped keep countless providers afloat.\n\nThompson’s role has never been reported.', ""I guess little fella didn't learn. He constantly demonizes CEOs. Brian Thompson CEO of United Healthcare was MURDERED yesterday in NYC. Instead of giving it a rest little fella doubles down on disparaging another CEO. Looks like litter fella won't stop until all CEOs are murdered""]",unitedhealth - ceos - insurance - healthcare - insured - deaths - health - providers - tragic - company,False,12/12/2024 1:01,12/12/2024 1:01
"Let’s be honest: The people celebrating the cold blooded murder of Brian Thompson are the ones that suffer from a deranged level of greed & jealousy; they see him as a worthless & expendable object simply because he was wealthy and they aren’t.

Brian Thompson, as CEO, wasn’t the…",4,4_healthcare_father_shareholders_newsmax,"['healthcare', 'father', 'shareholders', 'newsmax', 'sympathy', 'family', 'lobbied', 'medical', 'robber', 'husband']","['I’m my thoughts are with the entire family of . They’ve been in choice for health, dental, and vision for my entire adult life. They’ve been very good to me. Today’s deadly attack on Brian Thompson was likely targeted, media reports say. America’s healthcare is broken; people…', 'United Healthcare CEO Brian Thompson was a father, husband, and just 50 years old when he was murdered. He leaves behind his wife and young kids. Anyone celebrating his murder because of his chosen career path, is a truly terrible person.', 'First off, Brian Thompson was not some robber baron, he was a father and husband, he came from nothing, went to a state school, and started at UHC as a manager. It’s tough to go from manager to CEO but from all first hand accounts I’ve heard from people in the industry, he was a…']",healthcare - father - shareholders - newsmax - sympathy - family - lobbied - medical - robber - husband,False,12/12/2024 0:50,12/12/2024 0:50
"Brian is a tragic hero. His work and company make people live longer but if you're not a systems thinker you won't see it. 

Best guess the percent population that is celebrating and Luigi and hating on Brian? 

I have to imagine less than 5%? Sort of like direct overlap with the…",0,0_messiah_killed_poor_much,"['messiah', 'killed', 'poor', 'much', 'percent', 'mushroom', 'lot', 'maybe', 'overlord', 'kingdom']","[""Brian is a tragic hero. His work and company make people live longer but if you're not a systems thinker you won't see it. \n\nBest guess the percent population that is celebrating and Luigi and hating on Brian? \n\nI have to imagine less than 5%? Sort of like direct overlap with the…"", ""He was there helping his fellow Americans. While Luigi on the other hand killed a man in cold blood. I see a lot of differences. To all of you saying that Kyle is a murderer go fuck yourself. Next time a person pulls a gun on you let's see how you act."", 'Luigi is an elitist, spoiled, rich kid who shot a husband & father in the back who grew up poor on a farm in Iowa & worked hard for his position & improved insurance access for customers.\n\nRittenhouse shot people attacking him in an effort to do him bodily harm\n\nLIBERAL MORAL ROT']",messiah - killed - poor - much - percent - mushroom - lot - maybe - overlord - kingdom,True,12/12/2024 0:46,12/12/2024 0:46
This is the American dream not some little shit that killed a guy for doing his job. Brian Thompson didn’t deserve to die and luigi mangione is a monster and a killer.,5,5_killed_millionaire_sallow_ceos,"['killed', 'millionaire', 'sallow', 'ceos', 'courage', 'deserves', 'giant', 'lives', 'revolutionary', 'care']","[""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare"", 'Ur a pussy, ur glad an innocent unarmed man died simply because you dislike his legal practices, if you cant stand for the freedom of being able to walk on the street without being murdered, u dont stand for anything at all, luigi and all of you are anti society', 'Thompson safeguarded over 8,000,000 members. His company saved the lives of many. The Coward Luigi, who shot another man in his back, will rot having accomplished nothing. His skin will be sallow. He leaves neither care nor riches for his family. He is less than nothing.']",killed - millionaire - sallow - ceos - courage - deserves - giant - lives - revolutionary - care,False,12/12/2024 0:21,12/12/2024 0:21
Senator Warren your response to the killing of Brian Thompson is inexcusable. The man was a husband and father. Just because you have a beef with corporate America does not allow you to make comments which seemingly excuse violence. Disgusting!,2,2_murderer_killer_sympathizing_lorenz,"['murderer', 'killer', 'sympathizing', 'lorenz', 'deserved', 'sentiment', 'death', 'slayed', 'mindset', 'heartless']","['Taylor Lorenz is deranged. She\'s so quick to acknowledge joyful bliss is the slaying of a man with the hyperbolic justification ""...the tens of thousands of Americans that he murdered!”. \n\nBrian Thompson didn\'t murder anyone. \n\nTaylor Lorenz should be shunned.', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…', ""Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. More…""]",murderer - killer - sympathizing - lorenz - deserved - sentiment - death - slayed - mindset - heartless,False,12/12/2024 0:16,12/12/2024 0:16
He's literally wrong. Especially in the case with UHC.,1,1_obamacare_insurance_murderer_health,"['obamacare', 'insurance', 'murderer', 'health', 'demise', 'violence', 'death', 'kill', 'sue', 'shooter']","[""so ur saying it was OK for mangione to kill the United health care? It is NOT AN ACT OF VIOLENCE to be denied a claim for insurance. U r the BIGGEST IDIOT WE HV N Washington. It's NOT ok to kill someone over insurance. GROW UP & DEAL W LIFE. WHAT A FREAKING IMBECILE"", ""It's just sad to see so many people celebrating death of a person, just cos they've a personal grouse with the co. he worked for, claims've well defined rules, sue the co. ,DON'T celebrate a murder of a man doing his job, just cos it conflicts with your need #UnitedHealthcare"", 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']",obamacare - insurance - murderer - health - demise - violence - death - kill - sue - shooter,False,12/11/2024 23:54,12/11/2024 23:54
"What's y'all stance on the Luigi Mangione murder case of the CEO of United healthcare?? 
I just read his manifesto and that man is a martyr for all of us!",12,12_socialist_healthcare_propagandist_progressives,"['socialist', 'healthcare', 'propagandist', 'progressives', 'murdering', 'martyr', 'violence', 'dogma', 'supporting', 'manifesto']","['A leftist with TDS tells the truth about single-payer. Get back on a plane to the States. And that socialist POS Mangione was not even a UH customer, what a surprise.', ""Over the last few days, I've been watching the Left and Left MSM celebrating Luigi Mangione murdering UnitedHealthcare’s CEO, Brian Thompson. It is disgusting. It's also not a surprise since the Left love celebrating violence.\n\nThere's something more going on with them…"", 'the Left should perhaps dial down the Luigi Mangione worship (HEAR ME OUT!) and just let the Right continue to stake out ""The Most Unpopular Take in America"" ie health insurance is great, no notes\nTim Pool, Matt Walsh, Libs of TikTok can\'t stop knob polishing the system - let em!']",socialist - healthcare - propagandist - progressives - murdering - martyr - violence - dogma - supporting - manifesto,False,12/11/2024 23:17,12/11/2024 23:17
"When a United States Senator  accepts as understandable the murder of a man just because he works in healthcare, we know America is not electing its best. This is a reprehensible view.",9,9_murderer_healthcare_genocide_assassinated,"['murderer', 'healthcare', 'genocide', 'assassinated', 'socialism', 'activists', 'fakenews', 'capitalism', 'dehumanization', 'anti']","['DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a “hero.”\n\nThese same freaks are the ones who say genocide when countries go after terrorists.', 'This smugly smiling murderer is being defended by the Left as they claim the murder of Brian Thompson was the product of capitalism and the lack of socialized Healthcare in the United States. \n\nDisgusting\n\nJared Craig, VP\nVFAF, National Chapter', 'Beneath the horror of the murder of healthcare CEO Brian Thompson lies a virulent anti-capitalism. We look at our healthcare system, and the incredible value of capitalism.\n\nListening to ""Bloody Anti-Capitalism "" at']",murderer - healthcare - genocide - assassinated - socialism - activists - fakenews - capitalism - dehumanization - anti,False,12/11/2024 21:23,12/11/2024 21:23
